county,date,medi_cal,unemployment,calfresh
San Diego,2020 Oct,NA,7.7,195294
San Diego,2020 Nov,NA,6.6,188349
San Diego,2020 Dec,NA,8,188904
San Diego,2021 Jan,NA,NA,NA
San Francisco,2014 Jan,178 528,4.9,32282
San Francisco,2014 Feb,186 127,4.9,32015
San Francisco,2014 Mar,197 450,4.9,32712
San Francisco,2014 Apr,202 426,4.2,32863
San Francisco,2014 May,204 922,4.2,32935
San Francisco,2014 Jun,207 141,4.4,33145
San Francisco,2014 Jul,209 774,4.7,32961
San Francisco,2014 Aug,210 794,4.6,33160
San Francisco,2014 Sep,211 853,4.1,33024
San Francisco,2014 Oct,213 141,4,33173
San Francisco,2014 Nov,214 187,4,33260
San Francisco,2014 Dec,217 381,3.7,33153
San Francisco,2015 Jan,220 259,4.1,33153
San Francisco,2015 Feb,221 268,3.9,33070
San Francisco,2015 Mar,221 350,3.8,33422
San Francisco,2015 Apr,221 558,3.5,33614
San Francisco,2015 May,221 190,3.5,33793
San Francisco,2015 Jun,221 477,3.7,34200
San Francisco,2015 Jul,222 391,3.9,34244
San Francisco,2015 Aug,224 429,3.6,34358
San Francisco,2015 Sep,225 932,3.3,34311
San Francisco,2015 Oct,228 389,3.4,34461
San Francisco,2015 Nov,229 096,3.3,34501
San Francisco,2015 Dec,229 952,3.2,34834
San Francisco,2016 Jan,230 238,3.4,34521
San Francisco,2016 Feb,228 292,3.3,34717
San Francisco,2016 Mar,228 465,3.4,34926
San Francisco,2016 Apr,225 701,3.2,34825
San Francisco,2016 May,225 126,2.9,35098
San Francisco,2016 Jun,225 003,3.4,35273
San Francisco,2016 Jul,224 334,3.5,35193
San Francisco,2016 Aug,224 884,3.4,35326
San Francisco,2016 Sep,225 038,3.2,34896
San Francisco,2016 Oct,225 193,3.3,34765
San Francisco,2016 Nov,224 617,3.1,34616
San Francisco,2016 Dec,225 720,3,34368
San Francisco,2017 Jan,225 828,3.4,34278
San Francisco,2017 Feb,224 706,3.2,33824
San Francisco,2017 Mar,223 867,3,34044
San Francisco,2017 Apr,223 203,2.8,33742
San Francisco,2017 May,222 616,2.7,34069
San Francisco,2017 Jun,221 786,3.1,34088
San Francisco,2017 Jul,221 484,3.2,34008
San Francisco,2017 Aug,222 150,3.2,34152
San Francisco,2017 Sep,220 597,2.7,33923
San Francisco,2017 Oct,219 692,2.6,34061
San Francisco,2017 Nov,218 419,2.5,33716
San Francisco,2017 Dec,218 990,2.4,33601
San Francisco,2018 Jan,217 831,2.7,33498
San Francisco,2018 Feb,216 563,2.5,32822
San Francisco,2018 Mar,214 421,2.4,33145
San Francisco,2018 Apr,213 049,2.1,32889
San Francisco,2018 May,211 834,2.1,32948
San Francisco,2018 Jun,210 530,2.7,32850
San Francisco,2018 Jul,210 194,2.5,32787
San Francisco,2018 Aug,209 861,2.4,32888
San Francisco,2018 Sep,209 858,2.2,32677
San Francisco,2018 Oct,209 848,2.3,32651
San Francisco,2018 Nov,209 263,2.2,32043
San Francisco,2018 Dec,NA,2.2,31804
San Francisco,2019 Jan,NA,2.6,31885
San Francisco,2019 Feb,NA,2.4,4773
San Francisco,2019 Mar,NA,2.6,30457
San Francisco,2019 Apr,NA,2.1,30181
San Francisco,2019 May,NA,1.9,30064
San Francisco,2019 Jun,NA,2.3,38038
San Francisco,2019 Jul,NA,2.4,41396
San Francisco,2019 Aug,NA,2.3,43423
San Francisco,2019 Sep,NA,1.8,44630
San Francisco,2019 Oct,NA,2,45632
San Francisco,2019 Nov,NA,2,46054
San Francisco,2019 Dec,NA,1.9,46918
San Francisco,2020 Jan,NA,2.3,47127
San Francisco,2020 Feb,NA,2.3,47362
San Francisco,2020 Mar,NA,3,47789
San Francisco,2020 Apr,NA,12.6,53714
San Francisco,2020 May,NA,12.6,56482
San Francisco,2020 Jun,NA,12.5,59128
San Francisco,2020 Jul,NA,10.9,55982
San Francisco,2020 Aug,NA,8.8,59874
San Francisco,2020 Sep,NA,8.4,59799
San Francisco,2020 Oct,NA,6.9,58267
San Francisco,2020 Nov,NA,5.7,57800
San Francisco,2020 Dec,NA,6.4,58481
San Francisco,2021 Jan,NA,NA,NA
San Joaquin,2014 Jan,222 275,12.3,48102
San Joaquin,2014 Feb,231 489,12.2,48366
San Joaquin,2014 Mar,243 358,12.2,48892
San Joaquin,2014 Apr,249 369,10.7,49324
San Joaquin,2014 May,253 146,10.1,49870
San Joaquin,2014 Jun,256 760,10.4,50043
San Joaquin,2014 Jul,260 342,10.6,50358
San Joaquin,2014 Aug,263 380,9.9,50489
San Joaquin,2014 Sep,266 134,9.2,50913
San Joaquin,2014 Oct,268 032,9.2,51189
San Joaquin,2014 Nov,270 170,9.8,51384
San Joaquin,2014 Dec,273 435,9.8,51788
San Joaquin,2015 Jan,279 094,10.5,51784
San Joaquin,2015 Feb,283 620,10.2,51927
San Joaquin,2015 Mar,285 604,9.9,52834
San Joaquin,2015 Apr,287 287,9,53153
San Joaquin,2015 May,288 133,8.5,53207
San Joaquin,2015 Jun,288 628,8.9,53379
San Joaquin,2015 Jul,290 129,9,53401
San Joaquin,2015 Aug,292 843,8.2,53544
San Joaquin,2015 Sep,294 583,7.6,53351
San Joaquin,2015 Oct,294 682,8,53309
San Joaquin,2015 Nov,294 534,8.4,52970
San Joaquin,2015 Dec,295 530,8.5,52961
San Joaquin,2016 Jan,299 999,9.2,52666
San Joaquin,2016 Feb,299 662,9,52536
San Joaquin,2016 Mar,299 084,9.2,52536
San Joaquin,2016 Apr,298 704,8.3,52332
San Joaquin,2016 May,298 435,7.3,52280
San Joaquin,2016 Jun,299 256,8.2,52275
San Joaquin,2016 Jul,299 703,8.2,51610
San Joaquin,2016 Aug,301 237,7.7,51802
San Joaquin,2016 Sep,301 452,7.4,51225
San Joaquin,2016 Oct,301 153,7.4,50577
San Joaquin,2016 Nov,301 155,7.6,50193
San Joaquin,2016 Dec,302 039,8,49970
San Joaquin,2017 Jan,302 094,8.6,49688
San Joaquin,2017 Feb,301 060,8.5,49341
San Joaquin,2017 Mar,300 419,8.2,49259
San Joaquin,2017 Apr,299 415,7.2,48854
San Joaquin,2017 May,298 668,6.3,48782
San Joaquin,2017 Jun,298 583,6.8,48610
San Joaquin,2017 Jul,298 837,7.1,48123
San Joaquin,2017 Aug,298 319,6.6,48114
San Joaquin,2017 Sep,298 431,5.8,47781
San Joaquin,2017 Oct,297 545,5.8,47501
San Joaquin,2017 Nov,297 285,6.2,47203
San Joaquin,2017 Dec,297 318,6.4,46912
San Joaquin,2018 Jan,297 793,7,46664
San Joaquin,2018 Feb,296 624,7,46250
San Joaquin,2018 Mar,295 553,6.6,46348
San Joaquin,2018 Apr,294 016,5.8,45905
San Joaquin,2018 May,293 704,5.3,45824
San Joaquin,2018 Jun,293 529,6.3,45569
San Joaquin,2018 Jul,293 645,6,45270
San Joaquin,2018 Aug,293 551,5.6,45357
San Joaquin,2018 Sep,293 131,5,44909
San Joaquin,2018 Oct,292 510,5.2,44760
San Joaquin,2018 Nov,291 775,5.5,44206
San Joaquin,2018 Dec,NA,6.1,43925
San Joaquin,2019 Jan,NA,7.2,43673
San Joaquin,2019 Feb,NA,7,6022
San Joaquin,2019 Mar,NA,7.3,42555
San Joaquin,2019 Apr,NA,6,42261
San Joaquin,2019 May,NA,5.1,42247
San Joaquin,2019 Jun,NA,6,43893
San Joaquin,2019 Jul,NA,6.3,45380
San Joaquin,2019 Aug,NA,5.8,46256
San Joaquin,2019 Sep,NA,4.7,46445
San Joaquin,2019 Oct,NA,5,46557
San Joaquin,2019 Nov,NA,5.3,46426
San Joaquin,2019 Dec,NA,5.7,46604
San Joaquin,2020 Jan,NA,6.7,46634
San Joaquin,2020 Feb,NA,6.6,46722
San Joaquin,2020 Mar,NA,8.3,46934
San Joaquin,2020 Apr,NA,18.3,50097
San Joaquin,2020 May,NA,16.6,51981
San Joaquin,2020 Jun,NA,15.9,51499
San Joaquin,2020 Jul,NA,14.8,49680
San Joaquin,2020 Aug,NA,11.9,49805
San Joaquin,2020 Sep,NA,11.4,49307
San Joaquin,2020 Oct,NA,10,47975
San Joaquin,2020 Nov,NA,9,47066
San Joaquin,2020 Dec,NA,10.6,46980
San Joaquin,2021 Jan,NA,NA,NA
San Luis Obispo,2014 Jan,44 462,6.1,9399
San Luis Obispo,2014 Feb,46 562,6.1,9432
San Luis Obispo,2014 Mar,49 551,6,9665
San Luis Obispo,2014 Apr,51 311,5.1,9675
San Luis Obispo,2014 May,52 252,5.1,9760
San Luis Obispo,2014 Jun,53 135,5.5,9717
San Luis Obispo,2014 Jul,53 777,6.1,9573
San Luis Obispo,2014 Aug,54 375,6,9498
San Luis Obispo,2014 Sep,54 921,5.3,9505
San Luis Obispo,2014 Oct,55 278,5.2,9447
San Luis Obispo,2014 Nov,55 626,5.3,9489
San Luis Obispo,2014 Dec,56 962,5,9747
San Luis Obispo,2015 Jan,58 387,5.4,9834
San Luis Obispo,2015 Feb,59 175,5.1,9880
San Luis Obispo,2015 Mar,59 547,4.9,9977
San Luis Obispo,2015 Apr,59 952,4.5,9993
San Luis Obispo,2015 May,60 096,4.4,10070
San Luis Obispo,2015 Jun,60 208,4.7,10060
San Luis Obispo,2015 Jul,60 449,5.1,10090
San Luis Obispo,2015 Aug,60 795,4.8,10019
San Luis Obispo,2015 Sep,60 965,4.3,10077
San Luis Obispo,2015 Oct,61 445,4.4,10103
San Luis Obispo,2015 Nov,61 690,4.4,10132
San Luis Obispo,2015 Dec,62 054,4.5,10151
San Luis Obispo,2016 Jan,62 699,4.7,10120
San Luis Obispo,2016 Feb,62 547,4.6,10116
San Luis Obispo,2016 Mar,62 460,4.6,10155
San Luis Obispo,2016 Apr,62 493,4.1,10120
San Luis Obispo,2016 May,62 278,3.7,10126
San Luis Obispo,2016 Jun,62 167,4.5,10039
San Luis Obispo,2016 Jul,62 235,4.7,9962
San Luis Obispo,2016 Aug,62 371,4.6,9898
San Luis Obispo,2016 Sep,62 232,4.2,9843
San Luis Obispo,2016 Oct,62 336,4.1,9741
San Luis Obispo,2016 Nov,62 173,3.9,9681
San Luis Obispo,2016 Dec,62 414,4,9697
San Luis Obispo,2017 Jan,62 203,4.5,9697
San Luis Obispo,2017 Feb,61 999,4.1,9617
San Luis Obispo,2017 Mar,61 657,3.8,9694
San Luis Obispo,2017 Apr,61 293,3.4,9640
San Luis Obispo,2017 May,60 987,3.1,9671
San Luis Obispo,2017 Jun,60 723,3.6,9608
San Luis Obispo,2017 Jul,60 328,4,9485
San Luis Obispo,2017 Aug,60 346,4,9456
San Luis Obispo,2017 Sep,60 201,3.3,9396
San Luis Obispo,2017 Oct,60 029,3.1,9423
San Luis Obispo,2017 Nov,59 943,3.1,9384
San Luis Obispo,2017 Dec,60 412,3,9388
San Luis Obispo,2018 Jan,60 262,3.4,9469
San Luis Obispo,2018 Feb,59 837,3.2,9358
San Luis Obispo,2018 Mar,59 282,2.9,9476
San Luis Obispo,2018 Apr,59 140,2.6,9350
San Luis Obispo,2018 May,58 702,2.5,9304
San Luis Obispo,2018 Jun,58 339,3.2,9240
San Luis Obispo,2018 Jul,58 368,3.1,9127
San Luis Obispo,2018 Aug,57 965,3,9024
San Luis Obispo,2018 Sep,57 893,2.7,8887
San Luis Obispo,2018 Oct,57 611,2.8,8991
San Luis Obispo,2018 Nov,57 686,2.7,8886
San Luis Obispo,2018 Dec,NA,2.8,8964
San Luis Obispo,2019 Jan,NA,3.5,9062
San Luis Obispo,2019 Feb,NA,3.2,1447
San Luis Obispo,2019 Mar,NA,3.3,8930
San Luis Obispo,2019 Apr,NA,2.6,8906
San Luis Obispo,2019 May,NA,2.4,8837
San Luis Obispo,2019 Jun,NA,3,9206
San Luis Obispo,2019 Jul,NA,3.2,9319
San Luis Obispo,2019 Aug,NA,3.1,9460
San Luis Obispo,2019 Sep,NA,2.4,9517
San Luis Obispo,2019 Oct,NA,2.4,9650
San Luis Obispo,2019 Nov,NA,2.5,9685
San Luis Obispo,2019 Dec,NA,2.5,9797
San Luis Obispo,2020 Jan,NA,3.1,9774
San Luis Obispo,2020 Feb,NA,3,9804
San Luis Obispo,2020 Mar,NA,3.8,9968
San Luis Obispo,2020 Apr,NA,13.7,11578
San Luis Obispo,2020 May,NA,12.7,12072
San Luis Obispo,2020 Jun,NA,11.5,12002
San Luis Obispo,2020 Jul,NA,9.9,11212
San Luis Obispo,2020 Aug,NA,7.8,10684
San Luis Obispo,2020 Sep,NA,7.2,10539
San Luis Obispo,2020 Oct,NA,6,10342
San Luis Obispo,2020 Nov,NA,5.4,10140
San Luis Obispo,2020 Dec,NA,6.7,10267
San Luis Obispo,2021 Jan,NA,NA,NA
San Mateo,2014 Jan,114 564,4.7,15819
San Mateo,2014 Feb,118 331,4.8,15804
San Mateo,2014 Mar,124 863,4.7,15990
San Mateo,2014 Apr,128 422,4,15963
San Mateo,2014 May,130 896,4,16081
San Mateo,2014 Jun,132 975,4.3,16169
San Mateo,2014 Jul,135 634,4.6,16060
San Mateo,2014 Aug,137 438,4.4,16013
San Mateo,2014 Sep,139 275,4,16082
San Mateo,2014 Oct,140 459,3.9,16053
San Mateo,2014 Nov,142 020,3.9,15986
San Mateo,2014 Dec,143 803,3.5,16104
San Mateo,2015 Jan,146 192,3.9,15994
San Mateo,2015 Feb,147 927,3.6,16016
San Mateo,2015 Mar,148 552,3.6,16136
San Mateo,2015 Apr,149 966,3.3,16200
San Mateo,2015 May,150 630,3.3,16245
San Mateo,2015 Jun,151 724,3.5,16459
San Mateo,2015 Jul,152 671,3.7,16305
San Mateo,2015 Aug,154 015,3.4,16351
San Mateo,2015 Sep,155 107,3.1,16276
San Mateo,2015 Oct,155 473,3.2,16116
San Mateo,2015 Nov,156 338,3.1,16066
San Mateo,2015 Dec,157 494,3,16090
San Mateo,2016 Jan,158 869,3.1,15825
San Mateo,2016 Feb,158 922,3.1,15598
San Mateo,2016 Mar,158 686,3.2,15529
San Mateo,2016 Apr,158 738,3,15493
San Mateo,2016 May,158 026,2.7,15418
San Mateo,2016 Jun,157 204,3.2,15309
San Mateo,2016 Jul,156 590,3.3,15096
San Mateo,2016 Aug,156 799,3.2,14988
San Mateo,2016 Sep,156 604,3,14840
San Mateo,2016 Oct,156 509,3.1,14695
San Mateo,2016 Nov,155 628,2.8,14534
San Mateo,2016 Dec,155 705,2.8,14449
San Mateo,2017 Jan,154 910,3.1,14262
San Mateo,2017 Feb,154 199,2.9,14079
San Mateo,2017 Mar,153 676,2.8,14027
San Mateo,2017 Apr,152 797,2.6,13730
San Mateo,2017 May,152 117,2.5,13714
San Mateo,2017 Jun,151 645,2.9,13636
San Mateo,2017 Jul,150 924,3,13512
San Mateo,2017 Aug,151 067,2.9,13401
San Mateo,2017 Sep,150 311,2.5,13291
San Mateo,2017 Oct,149 678,2.4,13306
San Mateo,2017 Nov,148 969,2.3,13159
San Mateo,2017 Dec,149 237,2.2,13040
San Mateo,2018 Jan,150 318,2.4,13072
San Mateo,2018 Feb,148 942,2.4,12771
San Mateo,2018 Mar,148 307,2.2,12879
San Mateo,2018 Apr,147 965,2,12661
San Mateo,2018 May,146 746,1.9,12535
San Mateo,2018 Jun,144 573,2.5,12405
San Mateo,2018 Jul,144 186,2.3,12256
San Mateo,2018 Aug,142 994,2.3,12173
San Mateo,2018 Sep,143 088,2.1,11958
San Mateo,2018 Oct,142 359,2.1,11887
San Mateo,2018 Nov,140 436,2,11726
San Mateo,2018 Dec,NA,2,11391
San Mateo,2019 Jan,NA,2.5,11434
San Mateo,2019 Feb,NA,2.2,1893
San Mateo,2019 Mar,NA,2.4,10872
San Mateo,2019 Apr,NA,1.9,10861
San Mateo,2019 May,NA,1.7,10845
San Mateo,2019 Jun,NA,2.2,11721
San Mateo,2019 Jul,NA,2.3,11881
San Mateo,2019 Aug,NA,2.1,12102
San Mateo,2019 Sep,NA,1.7,12145
San Mateo,2019 Oct,NA,1.8,12146
San Mateo,2019 Nov,NA,1.8,12161
San Mateo,2019 Dec,NA,1.8,12225
San Mateo,2020 Jan,NA,2.1,12173
San Mateo,2020 Feb,NA,2.1,12151
San Mateo,2020 Mar,NA,2.8,12283
San Mateo,2020 Apr,NA,11.4,14285
San Mateo,2020 May,NA,11.1,15947
San Mateo,2020 Jun,NA,10.8,16680
San Mateo,2020 Jul,NA,9.2,16755
San Mateo,2020 Aug,NA,7.5,16754
San Mateo,2020 Sep,NA,7.1,16700
San Mateo,2020 Oct,NA,6,16205
San Mateo,2020 Nov,NA,5.1,15733
San Mateo,2020 Dec,NA,5.8,15719
San Mateo,2021 Jan,NA,NA,NA
Santa Barbara,2014 Jan,104 891,7.5,15581
Santa Barbara,2014 Feb,108 628,7.3,15874
Santa Barbara,2014 Mar,113 913,6.8,16153
Santa Barbara,2014 Apr,116 289,5.5,16217
Santa Barbara,2014 May,117 775,5.4,16240
Santa Barbara,2014 Jun,118 893,5.7,16003
Santa Barbara,2014 Jul,119 699,6.3,15674
Santa Barbara,2014 Aug,120 690,6,15866
Santa Barbara,2014 Sep,121 782,5.6,15844
Santa Barbara,2014 Oct,122 397,5.6,15956
Santa Barbara,2014 Nov,123 530,5.8,15813
Santa Barbara,2014 Dec,126 040,6,16682
Santa Barbara,2015 Jan,129 230,6.6,16991
Santa Barbara,2015 Feb,130 718,6.2,17259
Santa Barbara,2015 Mar,131 306,5.7,17397
Santa Barbara,2015 Apr,132 295,4.9,17403
Santa Barbara,2015 May,132 972,4.7,17283
Santa Barbara,2015 Jun,133 792,5,17095
Santa Barbara,2015 Jul,134 769,5.2,17002
Santa Barbara,2015 Aug,136 237,4.9,17045
Santa Barbara,2015 Sep,137 316,4.5,17208
Santa Barbara,2015 Oct,138 970,4.9,17512
Santa Barbara,2015 Nov,140 175,5.3,17766
Santa Barbara,2015 Dec,141 666,5.6,18567
Santa Barbara,2016 Jan,143 655,6.1,18844
Santa Barbara,2016 Feb,144 221,5.9,19143
Santa Barbara,2016 Mar,145 188,5.6,19222
Santa Barbara,2016 Apr,145 165,4.7,19139
Santa Barbara,2016 May,145 428,4.1,18910
Santa Barbara,2016 Jun,145 757,4.8,18559
Santa Barbara,2016 Jul,146 144,5,18325
Santa Barbara,2016 Aug,146 585,4.8,18158
Santa Barbara,2016 Sep,146 870,4.6,17986
Santa Barbara,2016 Oct,147 286,4.7,17925
Santa Barbara,2016 Nov,147 211,4.8,18073
Santa Barbara,2016 Dec,148 079,5.6,18591
Santa Barbara,2017 Jan,148 463,6.2,19056
Santa Barbara,2017 Feb,148 410,5.9,19181
Santa Barbara,2017 Mar,148 477,5.4,19502
Santa Barbara,2017 Apr,148 318,4.2,19162
Santa Barbara,2017 May,148 167,3.7,18905
Santa Barbara,2017 Jun,147 651,4.2,18503
Santa Barbara,2017 Jul,147 718,4.5,18150
Santa Barbara,2017 Aug,148 598,4.3,18120
Santa Barbara,2017 Sep,148 518,3.7,18061
Santa Barbara,2017 Oct,148 718,3.7,18410
Santa Barbara,2017 Nov,148 788,3.9,18746
Santa Barbara,2017 Dec,149 340,4.3,19232
Santa Barbara,2018 Jan,149 006,5.2,19890
Santa Barbara,2018 Feb,148 775,4.9,20269
Santa Barbara,2018 Mar,148 424,4.4,20595
Santa Barbara,2018 Apr,148 208,3.5,20426
Santa Barbara,2018 May,147 926,3.1,20284
Santa Barbara,2018 Jun,147 484,3.9,20034
Santa Barbara,2018 Jul,147 628,3.8,19509
Santa Barbara,2018 Aug,147 539,3.6,19317
Santa Barbara,2018 Sep,147 481,3.3,19273
Santa Barbara,2018 Oct,147 257,3.3,19470
Santa Barbara,2018 Nov,146 911,3.4,19742
Santa Barbara,2018 Dec,NA,4,20326
Santa Barbara,2019 Jan,NA,5.2,21021
Santa Barbara,2019 Feb,NA,4.8,3420
Santa Barbara,2019 Mar,NA,4.9,21053
Santa Barbara,2019 Apr,NA,3.5,20777
Santa Barbara,2019 May,NA,2.9,20639
Santa Barbara,2019 Jun,NA,3.5,21262
Santa Barbara,2019 Jul,NA,3.7,21075
Santa Barbara,2019 Aug,NA,3.4,20864
Santa Barbara,2019 Sep,NA,2.8,20673
Santa Barbara,2019 Oct,NA,3,20775
Santa Barbara,2019 Nov,NA,3.1,21150
Santa Barbara,2019 Dec,NA,3.6,21728
Santa Barbara,2020 Jan,NA,4.7,22381
Santa Barbara,2020 Feb,NA,4.6,22812
Santa Barbara,2020 Mar,NA,5.6,23253
Santa Barbara,2020 Apr,NA,13.7,25416
Santa Barbara,2020 May,NA,12.9,26540
Santa Barbara,2020 Jun,NA,11.6,27170
Santa Barbara,2020 Jul,NA,10,26811
Santa Barbara,2020 Aug,NA,8,26150
Santa Barbara,2020 Sep,NA,7.4,25492
Santa Barbara,2020 Oct,NA,6.3,24434
Santa Barbara,2020 Nov,NA,5.8,23611
Santa Barbara,2020 Dec,NA,7.6,23565
Santa Barbara,2021 Jan,NA,NA,NA
Santa Clara,2014 Jan,340 568,5.7,53489
Santa Clara,2014 Feb,351 459,5.7,53565
Santa Clara,2014 Mar,369 034,5.7,54000
Santa Clara,2014 Apr,378 270,4.9,54498
Santa Clara,2014 May,383 805,5,54995
Santa Clara,2014 Jun,388 250,5.2,55270
Santa Clara,2014 Jul,393 512,5.6,55307
Santa Clara,2014 Aug,398 740,5.3,55790
Santa Clara,2014 Sep,395 384,4.9,55623
Santa Clara,2014 Oct,396 575,4.8,55515
Santa Clara,2014 Nov,398 265,4.7,55168
Santa Clara,2014 Dec,406 297,4.3,55366
Santa Clara,2015 Jan,416 404,4.8,55320
Santa Clara,2015 Feb,422 816,4.5,55232
Santa Clara,2015 Mar,424 842,4.4,55629
Santa Clara,2015 Apr,427 997,4.1,55523
Santa Clara,2015 May,430 244,4.1,55531
Santa Clara,2015 Jun,432 488,4.3,55599
Santa Clara,2015 Jul,434 587,4.4,55399
Santa Clara,2015 Aug,438 573,4.2,55319
Santa Clara,2015 Sep,440 645,3.9,55319
Santa Clara,2015 Oct,443 244,4,55144
Santa Clara,2015 Nov,447 431,3.9,54674
Santa Clara,2015 Dec,450 479,3.7,54533
Santa Clara,2016 Jan,452 486,3.9,54101
Santa Clara,2016 Feb,452 001,3.9,53922
Santa Clara,2016 Mar,454 025,4,53841
Santa Clara,2016 Apr,449 243,3.7,53574
Santa Clara,2016 May,449 661,3.4,53549
Santa Clara,2016 Jun,448 753,3.9,53268
Santa Clara,2016 Jul,447 799,4.1,52747
Santa Clara,2016 Aug,448 443,4,52504
Santa Clara,2016 Sep,447 881,3.8,52133
Santa Clara,2016 Oct,447 483,3.8,51556
Santa Clara,2016 Nov,446 297,3.6,50962
Santa Clara,2016 Dec,445 497,3.5,50599
Santa Clara,2017 Jan,444 452,3.8,50071
Santa Clara,2017 Feb,442 727,3.6,48890
Santa Clara,2017 Mar,440 538,3.4,48704
Santa Clara,2017 Apr,437 946,3.1,47911
Santa Clara,2017 May,433 431,3,47569
Santa Clara,2017 Jun,430 830,3.4,47284
Santa Clara,2017 Jul,424 635,3.5,46568
Santa Clara,2017 Aug,426 401,3.4,46807
Santa Clara,2017 Sep,424 401,3,46440
Santa Clara,2017 Oct,423 298,2.9,46314
Santa Clara,2017 Nov,423 005,2.8,45866
Santa Clara,2017 Dec,423 750,2.7,45652
Santa Clara,2018 Jan,420 064,2.9,45365
Santa Clara,2018 Feb,417 561,2.8,44319
Santa Clara,2018 Mar,414 409,2.6,44303
Santa Clara,2018 Apr,410 823,2.4,43723
Santa Clara,2018 May,407 009,2.3,43326
Santa Clara,2018 Jun,405 154,2.9,42871
Santa Clara,2018 Jul,404 097,2.7,42434
Santa Clara,2018 Aug,403 113,2.6,42076
Santa Clara,2018 Sep,401 646,2.4,41441
Santa Clara,2018 Oct,400 170,2.5,41144
Santa Clara,2018 Nov,398 312,2.4,40366
Santa Clara,2018 Dec,NA,2.4,39781
Santa Clara,2019 Jan,NA,2.9,39661
Santa Clara,2019 Feb,NA,2.7,5910
Santa Clara,2019 Mar,NA,2.9,38630
Santa Clara,2019 Apr,NA,2.3,38281
Santa Clara,2019 May,NA,2.1,38091
Santa Clara,2019 Jun,NA,2.6,43496
Santa Clara,2019 Jul,NA,2.8,46067
Santa Clara,2019 Aug,NA,2.6,46990
Santa Clara,2019 Sep,NA,2.1,47991
Santa Clara,2019 Oct,NA,2.2,48806
Santa Clara,2019 Nov,NA,2.3,49160
Santa Clara,2019 Dec,NA,2.2,49619
Santa Clara,2020 Jan,NA,2.6,49649
Santa Clara,2020 Feb,NA,2.6,49781
Santa Clara,2020 Mar,NA,3.3,49923
Santa Clara,2020 Apr,NA,11.7,55250
Santa Clara,2020 May,NA,11,59017
Santa Clara,2020 Jun,NA,10.7,61189
Santa Clara,2020 Jul,NA,9.3,61370
Santa Clara,2020 Aug,NA,7.5,61771
Santa Clara,2020 Sep,NA,7,61748
Santa Clara,2020 Oct,NA,5.9,60864
Santa Clara,2020 Nov,NA,5.1,59463
Santa Clara,2020 Dec,NA,5.9,58957
Santa Clara,2021 Jan,NA,NA,NA
Santa Cruz,2014 Jan,56 903,11.6,12054
Santa Cruz,2014 Feb,59 580,11.5,12385
Santa Cruz,2014 Mar,62 884,11.3,12580
Santa Cruz,2014 Apr,64 771,9.4,12796
Santa Cruz,2014 May,65 830,7.8,12812
Santa Cruz,2014 Jun,66 561,7.6,12630
Santa Cruz,2014 Jul,67 380,7.8,12402
Santa Cruz,2014 Aug,68 520,7.4,12218
Santa Cruz,2014 Sep,69 367,6.8,12178
Santa Cruz,2014 Oct,69 974,6.9,12360
Santa Cruz,2014 Nov,70 685,8,12564
Santa Cruz,2014 Dec,72 016,9,13036
Santa Cruz,2015 Jan,73 855,10.2,13271
Santa Cruz,2015 Feb,74 613,9.9,13389
Santa Cruz,2015 Mar,75 019,9.5,13628
Santa Cruz,2015 Apr,75 736,7.9,13787
Santa Cruz,2015 May,76 204,6.8,13834
Santa Cruz,2015 Jun,76 749,6.5,13880
Santa Cruz,2015 Jul,77 000,6.6,13880
Santa Cruz,2015 Aug,77 626,6.1,13875
Santa Cruz,2015 Sep,78 070,5.5,13854
Santa Cruz,2015 Oct,78 516,5.7,14031
Santa Cruz,2015 Nov,79 441,7,14227
Santa Cruz,2015 Dec,80 266,8.1,14488
Santa Cruz,2016 Jan,81 262,9.3,14771
Santa Cruz,2016 Feb,81 221,9.1,14925
Santa Cruz,2016 Mar,80 663,9.1,15063
Santa Cruz,2016 Apr,80 788,7.7,15034
Santa Cruz,2016 May,80 700,6,14929
Santa Cruz,2016 Jun,80 430,6,14825
Santa Cruz,2016 Jul,80 308,6.1,14500
Santa Cruz,2016 Aug,80 280,5.7,14361
Santa Cruz,2016 Sep,79 989,5.3,14213
Santa Cruz,2016 Oct,80 059,5.4,14144
Santa Cruz,2016 Nov,79 855,6.2,14267
Santa Cruz,2016 Dec,80 283,7.8,14564
Santa Cruz,2017 Jan,80 201,7.9,14653
Santa Cruz,2017 Feb,80 083,7.9,14830
Santa Cruz,2017 Mar,79 683,7.7,14939
Santa Cruz,2017 Apr,79 330,6.5,14861
Santa Cruz,2017 May,79 276,5.1,14839
Santa Cruz,2017 Jun,78 918,4.9,14653
Santa Cruz,2017 Jul,78 591,5,14252
Santa Cruz,2017 Aug,78 707,4.8,14156
Santa Cruz,2017 Sep,78 362,4.1,14023
Santa Cruz,2017 Oct,78 093,4,13982
Santa Cruz,2017 Nov,77 592,4.8,14109
Santa Cruz,2017 Dec,77 813,5.6,14362
Santa Cruz,2018 Jan,77 671,6.3,14583
Santa Cruz,2018 Feb,77 543,6.6,14771
Santa Cruz,2018 Mar,77 096,6.3,14858
Santa Cruz,2018 Apr,76 896,5.3,14826
Santa Cruz,2018 May,76 816,4.3,14789
Santa Cruz,2018 Jun,76 490,4.5,14553
Santa Cruz,2018 Jul,76 518,4.2,14085
