activity,time,prop,prop_relative,prop_smooth
Softball,2023-01-02T02:45:00Z,0,0,0
Softball,2023-01-02T02:50:00Z,0,0,0
Softball,2023-01-02T02:55:00Z,0,0,0
Softball,2023-01-01T03:00:00Z,0,0,0
Softball,2023-01-01T03:05:00Z,0,0,0
Softball,2023-01-01T03:10:00Z,0,0,0
Softball,2023-01-01T03:15:00Z,0,0,0
Softball,2023-01-01T03:20:00Z,0,0,0
Softball,2023-01-01T03:25:00Z,0,0,0
Softball,2023-01-01T03:30:00Z,0,0,0
Softball,2023-01-01T03:35:00Z,0,0,0
Softball,2023-01-01T03:40:00Z,0,0,0
Softball,2023-01-01T03:45:00Z,0,0,0
Softball,2023-01-01T03:50:00Z,0,0,0
Softball,2023-01-01T03:55:00Z,0,0,0
Softball,2023-01-01T04:00:00Z,0,0,0
Softball,2023-01-01T04:05:00Z,0,0,0
Softball,2023-01-01T04:10:00Z,0,0,0
Softball,2023-01-01T04:15:00Z,0,0,0
Softball,2023-01-01T04:20:00Z,0,0,0
Softball,2023-01-01T04:25:00Z,0,0,0
Softball,2023-01-01T04:30:00Z,0,0,0
Softball,2023-01-01T04:35:00Z,0,0,0
Softball,2023-01-01T04:40:00Z,0,0,0
Softball,2023-01-01T04:45:00Z,0,0,0
Softball,2023-01-01T04:50:00Z,0,0,0
Softball,2023-01-01T04:55:00Z,0,0,0
Softball,2023-01-01T05:00:00Z,0,0,0
Softball,2023-01-01T05:05:00Z,0,0,0
Softball,2023-01-01T05:10:00Z,0,0,0.01227985350346966
Softball,2023-01-01T05:15:00Z,2.1937721831053677e-5,0.03683956051040898,0.02455970700693932
Softball,2023-01-01T05:20:00Z,2.1937721831053677e-5,0.03683956051040898,0.03683956051040898
Softball,2023-01-01T05:25:00Z,2.1937721831053677e-5,0.03683956051040898,0.03683956051040898
Softball,2023-01-01T05:30:00Z,2.1937721831053677e-5,0.03683956051040898,0.03683956051040898
Softball,2023-01-01T05:35:00Z,2.1937721831053677e-5,0.03683956051040898,0.03683956051040898
Softball,2023-01-01T05:40:00Z,2.1937721831053677e-5,0.03683956051040898,0.03683956051040898
Softball,2023-01-01T05:45:00Z,2.1937721831053677e-5,0.03683956051040898,0.03683956051040898
Softball,2023-01-01T05:50:00Z,2.1937721831053677e-5,0.03683956051040898,0.03683956051040898
Softball,2023-01-01T05:55:00Z,2.1937721831053677e-5,0.03683956051040898,0.03683956051040898
Softball,2023-01-01T06:00:00Z,2.1937721831053677e-5,0.03683956051040898,0.03683956051040898
Softball,2023-01-01T06:05:00Z,2.1937721831053677e-5,0.03683956051040898,0.03683956051040898
Softball,2023-01-01T06:10:00Z,2.1937721831053677e-5,0.03683956051040898,0.04268477077806054
Softball,2023-01-01T06:15:00Z,3.238007742263523e-5,0.054375191313363665,0.0485299810457121
Softball,2023-01-01T06:20:00Z,3.238007742263523e-5,0.054375191313363665,0.054375191313363665
Softball,2023-01-01T06:25:00Z,3.238007742263523e-5,0.054375191313363665,0.054375191313363665
Softball,2023-01-01T06:30:00Z,3.238007742263523e-5,0.054375191313363665,0.054375191313363665
Softball,2023-01-01T06:35:00Z,3.238007742263523e-5,0.054375191313363665,0.054375191313363665
Softball,2023-01-01T06:40:00Z,3.238007742263523e-5,0.054375191313363665,0.06076071513516789
Softball,2023-01-01T06:45:00Z,4.378769277478314e-5,0.07353176277877634,0.06714623895697212
Softball,2023-01-01T06:50:00Z,4.378769277478314e-5,0.07353176277877634,0.07353176277877634
Softball,2023-01-01T06:55:00Z,4.378769277478314e-5,0.07353176277877634,0.0762382871896078
Softball,2023-01-01T07:00:00Z,4.862284651965484e-5,0.08165133601127074,0.07894481160043927
Softball,2023-01-01T07:05:00Z,4.862284651965484e-5,0.08165133601127074,0.08165133601127074
Softball,2023-01-01T07:10:00Z,4.862284651965484e-5,0.08165133601127074,0.08165133601127074
Softball,2023-01-01T07:15:00Z,4.862284651965484e-5,0.08165133601127074,0.07580612574361918
Softball,2023-01-01T07:20:00Z,3.818049092807328e-5,0.06411570520831605,0.06996091547596761
Softball,2023-01-01T07:25:00Z,3.818049092807328e-5,0.06411570520831605,0.06411570520831605
Softball,2023-01-01T07:30:00Z,3.818049092807328e-5,0.06411570520831605,0.06411570520831605
Softball,2023-01-01T07:35:00Z,3.818049092807328e-5,0.06411570520831605,0.06411570520831605
Softball,2023-01-01T07:40:00Z,3.818049092807328e-5,0.06411570520831605,0.07050122903012028
Softball,2023-01-01T07:45:00Z,4.95881062802212e-5,0.08327227667372873,0.07227676617146898
Softball,2023-01-01T07:50:00Z,4.135245384250111e-5,0.0694423166323622,0.07526506852153834
Softball,2023-01-01T07:55:00Z,4.35190355356602e-5,0.07308061225852408,0.07186784704980345
Softball,2023-01-01T08:00:00Z,4.35190355356602e-5,0.07308061225852408,0.06080075875505442
Softball,2023-01-01T08:05:00Z,2.158131370460652e-5,0.036241051748115094,0.048520905251584756
Softball,2023-01-01T08:10:00Z,2.158131370460652e-5,0.036241051748115094,0.0445156581310908
Softball,2023-01-01T08:15:00Z,3.636373867733866e-5,0.061064870897042205,0.05414903570736096
Softball,2023-01-01T08:20:00Z,3.879115725054235e-5,0.06514118447692557,0.06378241328363111
Softball,2023-01-01T08:25:00Z,3.879115725054235e-5,0.06514118447692557,0.06514118447692557
Softball,2023-01-01T08:30:00Z,3.879115725054235e-5,0.06514118447692557,0.062434660066094105
Softball,2023-01-01T08:35:00Z,3.395600350567066e-5,0.05702161124443118,0.059728135655262644
Softball,2023-01-01T08:40:00Z,3.395600350567066e-5,0.05702161124443118,0.05957747118546375
Softball,2023-01-01T08:45:00Z,3.852199807634392e-5,0.06468919106752886,0.06321478049379221
Softball,2023-01-01T08:50:00Z,4.045398654733045e-5,0.06793353916941662,0.07142628169200188
Softball,2023-01-01T08:55:00Z,4.862569228093076e-5,0.08165611483906014,0.08022857892211695
Softball,2023-01-01T09:00:00Z,5.424713258661784e-5,0.09109608275787409,0.08794942678493611
Softball,2023-01-01T09:05:00Z,5.424713258661784e-5,0.09109608275787409,0.0910960827578741
Softball,2023-01-01T09:10:00Z,5.424713258661784e-5,0.09109608275787409,0.09909236282283466
Softball,2023-01-01T09:15:00Z,6.853233295148703e-5,0.11508492295275582,0.10708864288779525
Softball,2023-01-01T09:20:00Z,6.853233295148703e-5,0.11508492295275582,0.11637838497317743
Softball,2023-01-01T09:25:00Z,7.084307794490446e-5,0.11896530901402066,0.125392266535128
Softball,2023-01-01T09:30:00Z,8.463545879645438e-5,0.1421265676386075,0.15120750113024015
Softball,2023-01-01T09:35:00Z,1.146507524742402e-4,0.1925306267380923,0.17796609863119586
Softball,2023-01-01T09:40:00Z,1.1864679713416282e-4,0.19924110151688776,0.1999739862600994
Softball,2023-01-01T09:45:00Z,1.2395212627587976e-4,0.20815023052531817,0.20221081118636455
Softball,2023-01-01T09:50:00Z,1.1864679713416282e-4,0.19924110151688776,0.20085203999307008
Softball,2023-01-01T09:55:00Z,1.1621937856095912e-4,0.19516478793700437,0.19652355913029881
Softball,2023-01-01T10:00:00Z,1.1621937856095912e-4,0.19516478793700437,0.18896471004206228
Softball,2023-01-01T10:05:00Z,1.0514305878632392e-4,0.1765645542521781,0.18276463214712022
Softball,2023-01-01T10:10:00Z,1.0514305878632392e-4,0.1765645542521781,0.18046011035326695
Softball,2023-01-01T10:15:00Z,1.121023947506174e-4,0.18825122255544471,0.18435566645435583
Softball,2023-01-01T10:20:00Z,1.121023947506174e-4,0.18825122255544471,0.18716977318814879
Softball,2023-01-01T10:25:00Z,1.1017040627963088e-4,0.18500687445355696,0.18265087993456444
Softball,2023-01-01T10:30:00Z,1.0402947896596668e-4,0.17469454279469165,0.17813198668098007
Softball,2023-01-01T10:35:00Z,1.0402947896596668e-4,0.17469454279469165,0.17469454279469165
Softball,2023-01-01T10:40:00Z,1.0402947896596668e-4,0.17469454279469165,0.17189711603150956
Softball,2023-01-01T10:45:00Z,9.90319299189773e-5,0.16630226250514535,0.17018113863562337
Softball,2023-01-01T10:50:00Z,1.0096391838996384e-4,0.1695466106070331,0.16725239603101658
Softball,2023-01-01T10:55:00Z,9.879733669680476e-5,0.16590831498087125,0.16712108018959185
Softball,2023-01-01T11:00:00Z,9.879733669680476e-5,0.16590831498087125,0.16288552589022276
Softball,2023-01-01T11:05:00Z,9.33971821912275e-5,0.15683994770892576,0.1645345387889838
Softball,2023-01-01T11:10:00Z,1.017432664881185e-4,0.17085535367715443,0.1608880220464984
Softball,2023-01-01T11:15:00Z,9.228290475131604e-5,0.1549687647534151,0.16289387226105198
Softball,2023-01-01T11:20:00Z,9.69805949761766e-5,0.16285749835258642,0.16022792048619597
Softball,2023-01-01T11:25:00Z,9.69805949761766e-5,0.16285749835258642,0.16770474752094144
Softball,2023-01-01T11:30:00Z,1.0564011227995658e-4,0.1773992458576515,0.17105746975074462
Softball,2023-01-01T11:35:00Z,1.0297016868187512e-4,0.1729156650419959,0.16003976120290372
Softball,2023-01-01T11:40:00Z,7.729767080530905e-5,0.12980437270906378,0.14084778790222885
Softball,2023-01-01T11:45:00Z,7.135402152649167e-5,0.11982332595562681,0.12471148471913744
Softball,2023-01-01T11:50:00Z,7.414297375547112e-5,0.12450675549272172,0.12411873373455425
Softball,2023-01-01T11:55:00Z,7.623873258497971e-5,0.12802611975531422,0.1254259550852294
Softball,2023-01-01T12:00:00Z,7.368934729846634e-5,0.12374499000765232,0.1200487703125146
Softball,2023-01-01T12:05:00Z,6.453673669859864e-5,0.10837520117457722,0.11086888625254514
Softball,2023-01-01T12:10:00Z,5.9839046473738074e-5,0.10048646757540589,0.11215401762035
Softball,2023-01-01T12:15:00Z,7.598520974139358e-5,0.1276003841110669,0.12008429740228255
Softball,2023-01-01T12:20:00Z,7.870402882869691e-5,0.1321660405203749,0.13064415505060556
Softball,2023-01-01T12:25:00Z,7.870402882869691e-5,0.1321660405203749,0.1374709372338738
Softball,2023-01-01T12:30:00Z,8.818112465971209e-5,0.14808073066087155,0.13749879874789073
Softball,2023-01-01T12:35:00Z,7.875380288700495e-5,0.13224962506242574,0.13752666026190766
Softball,2023-01-01T12:40:00Z,7.875380288700495e-5,0.13224962506242574,0.1344516213769902
Softball,2023-01-01T12:45:00Z,8.268762690276146e-5,0.13885561400611915,0.13665361769155468
Softball,2023-01-01T12:50:00Z,8.268762690276146e-5,0.13885561400611915,0.13480445496934643
Softball,2023-01-01T12:55:00Z,7.545030929005798e-5,0.12670213689580095,0.1307532959325737
Softball,2023-01-01T13:00:00Z,7.545030929005798e-5,0.12670213689580095,0.12477085093410877
Softball,2023-01-01T13:05:00Z,7.20001041070848e-5,0.12090827901072436,0.12473727290268888
Softball,2023-01-01T13:10:00Z,7.539032278348315e-5,0.12660140280154128,0.12568859659196163
Softball,2023-01-01T13:15:00Z,7.714983074287182e-5,0.12955610796361927,0.1299797727333718
Softball,2023-01-01T13:20:00Z,7.966620765560932e-5,0.1337818074349548,0.13237324094450964
Softball,2023-01-01T13:25:00Z,7.966620765560932e-5,0.1337818074349548,0.1337818074349548
Softball,2023-01-01T13:30:00Z,7.966620765560932e-5,0.1337818074349548,0.14090567807880902
Softball,2023-01-01T13:35:00Z,9.2392865388222e-5,0.15515341936651744,0.15908637351585406
Softball,2023-01-01T13:40:00Z,1.121456699782102e-4,0.18832389374608996,0.17726706895289912
Softball,2023-01-01T13:45:00Z,1.121456699782102e-4,0.18832389374608996,0.19451293991183868
Softball,2023-01-01T13:50:00Z,1.2320228178106126e-4,0.2068910322433361,0.20070198607758738
Softball,2023-01-01T13:55:00Z,1.2320228178106126e-4,0.2068910322433361,0.20689103224333608
Softball,2023-01-01T14:00:00Z,1.2320228178106126e-4,0.2068910322433361,0.19903162637269003
Softball,2023-01-01T14:05:00Z,1.0916160452877424e-4,0.18331281463139792,0.18541245443745782
Softball,2023-01-01T14:10:00Z,9.88718933607109e-5,0.16603351643763947,0.17758896615592112
Softball,2023-01-01T14:15:00Z,1.0922577061011231e-4,0.183420567398726,0.1839912229973033
Softball,2023-01-01T14:20:00Z,1.20599113098198e-4,0.20251958515554447,0.19463136043350235
Softball,2023-01-01T14:25:00Z,1.1788029401089468e-4,0.1979539287462365,0.21691402844992336
Softball,2023-01-01T14:30:00Z,1.490333279608447e-4,0.25026857144798903,0.22991439400740868
Softball,2023-01-01T14:35:00Z,1.438240158400379e-4,0.24152068182800054,0.24443664503466336
Softball,2023-01-01T14:40:00Z,1.438240158400379e-4,0.24152068182800054,0.2453596887125118
Softball,2023-01-01T14:45:00Z,1.506823277177905e-4,0.2530377024815343,0.2649361231050323
Softball,2023-01-01T14:50:00Z,1.7879693893115158e-4,0.30024998500556205,0.281542847828076
Softball,2023-01-01T14:55:00Z,1.734916097894346e-4,0.29134085599713155,0.29907216433035916
Softball,2023-01-01T15:00:00Z,1.8199811411596963e-4,0.3056256519883839,0.30670924394451904
Softball,2023-01-01T15:05:00Z,1.9244043460719623e-4,0.3231612238480417,0.3219882753275149
Softball,2023-01-01T15:10:00Z,2.0078730515203769e-4,0.3371779501461191,0.33924095374604263
Softball,2023-01-01T15:15:00Z,2.1281969190428313e-4,0.357383687243967,0.3476277881661572
Softball,2023-01-01T15:20:00Z,2.0742335280728676e-4,0.34832172710838555,0.35605802499168865
Softball,2023-01-01T15:25:00Z,2.158477609136767e-4,0.3624686606227133,0.3747583954787001
Softball,2023-01-01T15:30:00Z,2.4622754369712336e-4,0.41348479870500154,0.3988847754359563
Softball,2023-01-01T15:35:00Z,2.5052466603899974e-4,0.42070086698015396,0.41912337538655614
Softball,2023-01-01T15:40:00Z,2.5200363002406855e-4,0.4231844604745128,0.42235659597639313
Softball,2023-01-01T15:45:00Z,2.5200363002406855e-4,0.4231844604745128,0.4356116722200241
Softball,2023-01-01T15:50:00Z,2.7420460451709486e-4,0.4604660957110467,0.4480388839655354
Softball,2023-01-01T15:55:00Z,2.7420460451709486e-4,0.4604660957110467,0.4848691505916188
Softball,2023-01-01T16:00:00Z,3.1780019217183896e-4,0.533675260352763,0.502249029135871
Softball,2023-01-01T16:05:00Z,3.05253422880732e-4,0.5126057313438033,0.5196289076801232
Softball,2023-01-01T16:10:00Z,3.05253422880732e-4,0.5126057313438033,0.5205341549030802
Softball,2023-01-01T16:15:00Z,3.194173989047983e-4,0.5363910020216341,0.5311401744854994
Softball,2023-01-01T16:20:00Z,3.242008726420893e-4,0.5444237900910607,0.5402741058600764
Softball,2023-01-01T16:25:00Z,3.2157101540435524e-4,0.5400075254675344,0.5447296719091433
Softball,2023-01-01T16:30:00Z,3.273771818579663e-4,0.5497577001688351,0.5380474240928051
Softball,2023-01-01T16:35:00Z,3.1226316558723117e-4,0.5243770466420459,0.5162417055864589
Softball,2023-01-01T16:40:00Z,2.8261551916954097e-4,0.4745903699484957,0.5009377922731002
Softball,2023-01-01T16:45:00Z,3.000370354058803e-4,0.503845960228759,0.4885734744988747
Softball,2023-01-01T16:50:00Z,2.9017454996286136e-4,0.48728409331936934,0.4928047156224993
Softball,2023-01-01T16:55:00Z,2.9017454996286136e-4,0.48728409331936934,0.4855756041781496
Softball,2023-01-01T17:00:00Z,2.871223670096311e-4,0.48215862589571,0.45742662321142835
Softball,2023-01-01T17:05:00Z,2.398869374843352e-4,0.4028371504192057,0.43482813602827547
Softball,2023-01-01T17:10:00Z,2.498027877519715e-4,0.41948863176991064,0.4114972896796408
Softball,2023-01-01T17:15:00Z,2.4544225925144124e-4,0.41216608684980616,0.4233534027694604
Softball,2023-01-01T17:20:00Z,2.610676552256736e-4,0.4384054896886645,0.440084135838706
Softball,2023-01-01T17:25:00Z,2.796919202240335e-4,0.4696808309776473,0.46159895345704954
Softball,2023-01-01T17:30:00Z,2.838780666512376e-4,0.4767105397048369,0.46113562574286915
Softball,2023-01-01T17:35:00Z,2.602399291858282e-4,0.43701550654612314,0.445116255745585
Softball,2023-01-01T17:40:00Z,2.5107362418248466e-4,0.42162272098579495,0.4424801057015995
Softball,2023-01-01T17:45:00Z,2.7916863535765304e-4,0.4688020895728804,0.45102582177828343
Softball,2023-01-01T17:50:00Z,2.755066864060576e-4,0.46265265477617484,0.4863889823786882
Softball,2023-01-01T17:55:00Z,3.1424922966502236e-4,0.5277122027870094,0.5365769180212885
Softball,2023-01-01T18:00:00Z,3.688284159968194e-4,0.6193658965006811,0.5914261892885602
Softball,2023-01-01T18:05:00Z,3.7349385338304394e-4,0.6272004685779901,0.636871374368955
Softball,2023-01-01T18:10:00Z,3.9543617774813776e-4,0.664047758028194,0.6517653282114594
Softball,2023-01-01T18:15:00Z,3.9543617774813776e-4,0.664047758028194,0.6730456993579089
Softball,2023-01-01T18:20:00Z,4.1151082667515067e-4,0.6910415820173385,0.6907053355599005
Softball,2023-01-01T18:25:00Z,4.269847777804945e-4,0.7170266666341691,0.7211164055322907
Softball,2023-01-01T18:30:00Z,4.497649686779729e-4,0.7552809679453649,0.7661243620079475
Softball,2023-01-01T18:35:00Z,4.919166742748916e-4,0.8260654514443083,0.8115085957898808
Softball,2023-01-01T18:40:00Z,5.08062837542547e-4,0.8531793679799693,0.8609414206456223
Softball,2023-01-01T18:45:00Z,5.380757584363396e-4,0.9035794425125893,0.8898472512264584
Softball,2023-01-01T18:50:00Z,5.435563840156287e-4,0.9127829431868166,0.9186057235652529
Softball,2023-01-01T18:55:00Z,5.594392946213115e-4,0.9394547849963527,0.9423142810158595
Softball,2023-01-01T19:00:00Z,5.804306398052421e-4,0.9747051148644086,0.9454089229677155
Softball,2023-01-01T19:05:00Z,5.490849022742016e-4,0.9220668690423854,0.9644901295338184
Softball,2023-01-01T19:10:00Z,5.93527502736316e-4,0.9966984046946613,0.9418195311213401
Softball,2023-01-01T19:15:00Z,5.399300522716894e-4,0.9066933196269734,0.9416593256965631
Softball,2023-01-01T19:20:00Z,5.487986983676493e-4,0.9215862527680546,0.9102466077216604
Softball,2023-01-01T19:25:00Z,5.374092869370767e-4,0.9024602507699534,0.9413488345126693
Softball,2023-01-01T19:30:00Z,5.954935815495192e-4,1,0.9414988230993314
Softball,2023-01-01T19:35:00Z,5.490666500896381e-4,0.9220362185280407,0.9480241456853605
Softball,2023-01-01T19:40:00Z,5.490666500896381e-4,0.9220362185280407,0.9147883076103657
Softball,2023-01-01T19:45:00Z,5.361183967962834e-4,0.9002924857750153,0.8930992889726102
Softball,2023-01-01T19:50:00Z,5.103196359229642e-4,0.8569691626147743,0.8693713416333217
Softball,2023-01-01T19:55:00Z,5.066771290579644e-4,0.8508523765101755,0.8754896283360186
Softball,2023-01-01T20:00:00Z,5.470485981808906e-4,0.9186473458831058,0.8531774881799951
Softball,2023-01-01T20:05:00Z,4.704594271623284e-4,0.7900327421467038,0.8482786533118484
Softball,2023-01-01T20:10:00Z,4.979254548948076e-4,0.8361558719057358,0.7976639456053651
Softball,2023-01-01T20:15:00Z,4.5662639746724327e-4,0.766803222763656,0.7924192363834398
Softball,2023-01-01T20:20:00Z,4.6108985512607816e-4,0.774298614480928,0.7711801643490993
Softball,2023-01-01T20:25:00Z,4.599822616712542e-4,0.7724386558027136,0.7674590288312029
Softball,2023-01-01T20:30:00Z,4.499786605162937e-4,0.7556398162099671,0.712892852885853
Softball,2023-01-01T20:35:00Z,3.636084324906051e-4,0.610600086644878,0.652217303446673
Softball,2023-01-01T20:40:00Z,3.515865609271877e-4,0.5904120074851739,0.5929963812460414
Softball,2023-01-01T20:45:00Z,3.4418162332453526e-4,0.5779770496080726,0.5610166906462243
Softball,2023-01-01T20:50:00Z,3.0647733101421315e-4,0.5146610148454263,0.5299702689126707
Softball,2023-01-01T20:55:00Z,2.961227263099558e-4,0.49727274228451324,0.4996926431259144
Softball,2023-01-01T21:00:00Z,2.9009122786282043e-4,0.4871441722478036,0.43770481696596897
Softball,2023-01-01T21:05:00Z,1.9573727317684857e-4,0.3286975363655901,0.3815130816596613
Softball,2023-01-01T21:10:00Z,1.9573727317684857e-4,0.3286975363655901,0.3083321238414424
Softball,2023-01-01T21:15:00Z,1.5935485584563406e-4,0.26760129879314687,0.2879667113172946
Softball,2023-01-01T21:20:00Z,1.5935485584563406e-4,0.26760129879314687,0.2666227128467081
Softball,2023-01-01T21:25:00Z,1.576066308953375e-4,0.2646655409538306,0.25803061772811814
Softball,2023-01-01T21:30:00Z,1.4400524336008426e-4,0.24182501343737706,0.24405157044133677
Softball,2023-01-01T21:35:00Z,1.3438155703926737e-4,0.2256641569328026,0.2310511091009941
Softball,2023-01-01T21:40:00Z,1.3438155703926737e-4,0.2256641569328026,0.2256641569328026
Softball,2023-01-01T21:45:00Z,1.3438155703926737e-4,0.2256641569328026,0.2256641569328026
Softball,2023-01-01T21:50:00Z,1.3438155703926737e-4,0.2256641569328026,0.2256641569328026
Softball,2023-01-01T21:55:00Z,1.3438155703926737e-4,0.2256641569328026,0.22149770873700958
Softball,2023-01-01T22:00:00Z,1.2693827756390746e-4,0.2131648123454236,0.19863861506444702
Softball,2023-01-01T22:05:00Z,9.35442263531167e-5,0.15708687591511494,0.1757795213918845
Softball,2023-01-01T22:10:00Z,9.35442263531167e-5,0.15708687591511494,0.15708687591511494
Softball,2023-01-01T22:15:00Z,9.35442263531167e-5,0.15708687591511494,0.14404006696929117
Softball,2023-01-01T22:20:00Z,7.0236353392294e-5,0.11794644907764365,0.12740390006948754
Softball,2023-01-01T22:25:00Z,6.382403452185784e-5,0.10717837521570409,0.11076773316968395
Softball,2023-01-01T22:30:00Z,6.382403452185784e-5,0.10717837521570409,0.09492079884007214
Softball,2023-01-01T22:35:00Z,4.192611035073232e-5,0.07040564608880825,0.0826632224644402
Softball,2023-01-01T22:40:00Z,4.192611035073232e-5,0.07040564608880825,0.06567248805696568
Softball,2023-01-01T22:45:00Z,3.3470414665466904e-5,0.05620617199328054,0.06093933002512311
Softball,2023-01-01T22:50:00Z,3.3470414665466904e-5,0.05620617199328054,0.05620617199328054
